"ym","cmaca","cases","recips","depchld"
"200404","970",3199,4986,1537
"200404","975",637,989,290
"200404","977",317,474,137
"200405","",11362,17557,5007
"200405","905",699,1064,304
"200405","907",682,961,231
"200405","910",547,773,180
"200405","913",1610,2318,583
"200405","915",3901,5639,1442
"200405","918",1807,2772,799
"200405","920",547,803,195
"200405","925",2989,4438,1191
"200405","930",2555,4015,1274
"200405","932",3515,5427,1641
"200405","933",49449,69092,16331
"200405","934",298,432,117
"200405","935",8836,11696,2428
"200405","936",276,421,113
"200405","937",1543,2555,879
"200405","938",4062,6145,1746
"200405","939",507,743,196
"200405","940",1173,1864,583
"200405","943",1764,2709,810
"200405","944",1250,1926,569
"200405","945",761,1142,305
"200405","950",619,1029,348
"200405","952",763,1172,329
"200405","955",774,1344,465
"200405","965",945,1696,604
"200405","970",3155,4943,1536
"200405","975",631,997,307
"200405","977",321,464,122
"200406","",11120,17177,4883
"200406","905",687,1049,301
"200406","907",673,951,233
"200406","910",542,772,185
"200406","913",1582,2262,560
"200406","915",3841,5547,1429
"200406","918",1768,2694,760
"200406","920",538,778,184
"200406","925",2930,4333,1162
"200406","930",2486,3872,1203
"200406","932",3460,5289,1563
"200406","933",48611,67731,15907
"200406","934",293,434,122
"200406","935",8758,11563,2392
"200406","936",270,404,106
"200406","937",1507,2485,856
"200406","938",4066,6175,1779
"200406","939",494,713,182
"200406","940",1153,1823,563
"200406","943",1746,2677,801
"200406","944",1233,1905,562
"200406","945",746,1126,307
"200406","950",608,1019,347
"200406","952",749,1153,334
"200406","955",761,1351,483
"200406","965",931,1673,601
"200406","970",3105,4840,1495
"200406","975",637,1016,320
"200406","977",313,458,123
"200407","",10909,16768,4725
"200407","905",685,1043,299
"200407","907",670,944,233
"200407","910",557,807,203
"200407","913",1556,2191,518
"200407","915",3810,5484,1410
"200407","918",1781,2720,775
"200407","920",531,773,184
"200407","925",2914,4331,1183
"200407","930",2476,3839,1175
"200407","932",3443,5288,1569
"200407","933",48068,66820,15640
"200407","934",286,425,122
"200407","935",8641,11395,2337
"200407","936",257,379,97
"200407","937",1519,2513,864
"200407","938",4011,6104,1766
"200407","939",489,700,174
"200407","940",1163,1838,564
"200407","943",1735,2674,813
"200407","944",1225,1882,540
"200407","945",738,1126,312
"200407","950",615,1049,372
"200407","952",754,1159,333
"200407","955",790,1417,519
"200407","965",928,1700,628
"200407","970",3050,4736,1461
"200407","975",628,981,295
"200407","977",310,476,140
"200408","",10700,16329,4539
"200408","905",670,1014,280
"200408","907",650,904,217
"200408","910",535,770,190
"200408","913",1535,2153,502
"200408","915",3781,5458,1400
"200408","918",1732,2639,739
"200408","920",529,774,191
"200408","925",2851,4224,1148
"200408","930",2481,3838,1163
"200408","932",3392,5206,1538
"200408","933",47240,65488,15226
"200408","934",286,421,121
"200408","935",8571,11301,2313
"200408","936",257,373,92
"200408","937",1476,2458,848
"200408","938",3964,6001,1730
"200408","939",480,687,168
"200408","940",1132,1764,534
"200408","943",1703,2607,781
"200408","944",1205,1866,550
"200408","945",731,1105,299
"200408","950",603,1019,357
"200408","952",725,1094,305
"200408","955",755,1363,503
"200408","965",925,1664,599
"200408","970",2966,4623,1439
"200408","975",620,971,295
"200408","977",291,431,119
"200409","",10619,16080,4389
"200409","905",656,989,273
"200409","907",650,908,222
"200409","910",549,783,188
"200409","913",1503,2102,486
"200409","915",3734,5358,1350
"200409","918",1746,2677,756
"200409","920",525,780,197
"200409","925",2848,4215,1143
"200409","930",2450,3759,1123
"200409","932",3360,5135,1515
"200409","933",46858,64749,14955
"200409","934",276,405,112
"200409","935",8478,11158,2271
"200409","936",259,358,75
"200409","937",1469,2428,826
"200409","938",3919,5938,1701
"200409","939",474,666,156
"200409","940",1119,1769,550
"200409","943",1688,2583,771
"200409","944",1189,1837,535
"200409","945",742,1108,290
"200409","950",555,905,299
"200409","952",704,1050,281
"200409","955",685,1235,463
"200409","965",921,1645,594
"200409","970",2910,4515,1405
"200409","975",628,959,276
"200409","977",284,420,117
"200410","",10549,15833,4234
"200410","905",645,950,246
"200410","907",632,866,201
"200410","910",547,773,178
"200410","913",1527,2113,471
"200410","915",3696,5282,1308
"200410","918",1750,2682,764
"200410","920",518,742,169
"200410","925",2842,4176,1120
"200410","930",2431,3667,1053
"200410","932",3350,5090,1488
"200410","933",46557,63958,14504
"200410","934",273,408,119
"200410","935",8432,11018,2184
"200410","936",253,359,80
"200410","937",1456,2388,805
"200410","938",3863,5828,1659
"200410","939",478,678,165
"200410","940",1082,1681,506
"200410","943",1642,2451,697
"200410","944",1176,1813,527
"200410","945",733,1079,274
"200410","950",554,893,289
"200410","952",715,1050,269
"200410","955",643,1118,395
"200410","965",878,1546,542
"200410","970",2852,4426,1370
"200410","975",610,916,250
"200410","977",284,413,114
"200411","",10617,15965,4278
"200411","905",662,969,246
"200411","907",637,877,204
"200411","910",528,743,169
"200411","913",1555,2140,470
"200411","915",3693,5220,1246
"200411","918",1740,2629,736
"200411","920",532,756,172
"200411","925",2847,4169,1116
"200411","930",2412,3643,1041
"200411","932",3296,4976,1438
"200411","933",46202,63227,14164
"200411","934",277,419,128
"200411","935",8417,10954,2141
"200411","936",239,332,69
"200411","937",1444,2366,802
"200411","938",3825,5734,1607
"200411","939",481,681,167
"200411","940",1080,1675,503
"200411","943",1608,2415,694
"200411","944",1155,1766,502
"200411","945",733,1059,257
"200411","950",553,903,296
"200411","952",714,1050,274
"200411","955",714,1249,438
"200411","965",879,1552,542
"200411","970",2799,4371,1359
"200411","975",596,890,242
"200411","977",310,461,131
"200412","",10869,16379,4399
"200412","905",660,952,234
"200412","907",635,866,199
"200412","910",541,766,177
"200412","913",1580,2179,486
"200412","915",3728,5261,1253
"200412","918",1727,2610,725
"200412","920",541,775,183
"200412","925",2921,4282,1145
"200412","930",2420,3653,1047
"200412","932",3354,5052,1449
"200412","933",46310,63296,14127
"200412","934",272,412,125
"200412","935",8508,11071,2162
"200412","936",251,348,74
"200412","937",1467,2392,805
"200412","938",3797,5690,1585
"200412","939",483,681,168
"200412","940",1101,1733,534
"200412","943",1621,2437,699
"200412","944",1169,1789,511
"200412","945",757,1085,256
"200412","950",557,896,279
"200412","952",736,1096,293
"200412","955",735,1295,459
"200412","965",883,1529,522
"200412","970",2795,4333,1329
"200412","975",606,898,234
"200412","977",289,426,117
"200501","",10982,16565,4448
"200501","905",674,976,244
"200501","907",649,880,199
"200501","910",544,766,173
"200501","913",1612,2228,496
"200501","915",3767,5341,1277
"200501","918",1756,2655,742
"200501","920",554,804,197
"200501","925",2964,4343,1148
"200501","930",2433,3709,1081
"200501","932",3361,5072,1457
"200501","933",46449,63336,14047
"200501","934",281,422,126
"200501","935",8603,11185,2161
"200501","936",252,350,78
"200501","937",1472,2391,794
"200501","938",3833,5749,1596
"200501","939",491,695,171
"200501","940",1147,1793,543
"200501","943",1625,2437,691
"200501","944",1182,1818,524
"200501","945",769,1102,260
"200501","950",581,944,297
"200501","952",754,1110,286
"200501","955",735,1285,445
"200501","965",897,1557,530
"200501","970",2808,4355,1330
"200501","975",589,867,223
"200501","977",286,425,120
"200502","",11071,16657,4449
"200502","905",692,1019,261
"200502","907",651,882,195
"200502","910",550,761,165
"200502","913",1627,2249,503
"200502","915",3804,5364,1272
"200502","918",1753,2635,730
"200502","920",573,831,205
"200502","925",2985,4368,1151
"200502","930",2455,3720,1068
"200502","932",3361,5028,1419
"200502","933",46518,63213,13863
"200502","934",278,413,121
"200502","935",8608,11143,2120
"200502","936",257,363,85
"200502","937",1485,2399,788
"200502","938",3888,5826,1620
"200502","939",483,679,164
"200502","940",1164,1823,550
"200502","943",1634,2476,716
"200502","944",1193,1833,529
"200502","945",770,1117,270
"200502","950",600,974,307
"200502","952",763,1137,302
"200502","955",734,1290,445
"200502","965",902,1554,524
"200502","970",2879,4467,1371
"200502","975",577,832,205
"200502","977",285,423,122
"200503","",11001,16457,4341
"200503","905",698,1015,252
"200503","907",673,900,190
"200503","910",557,777,172
"200503","913",1615,2233,502
"200503","915",3810,5373,1272
"200503","918",1756,2624,721
"200503","920",581,831,195
"200503","925",2984,4369,1154
"200503","930",2477,3731,1054
"200503","932",3336,4984,1402
"200503","933",46291,62833,13734
"200503","934",286,427,126
"200503","935",8642,11211,2146
"200503","936",260,367,87
"200503","937",1489,2426,808
"200503","938",3895,5777,1573
"200503","939",484,674,158
"200503","940",1178,1846,553
"200503","943",1634,2472,712
"200503","944",1193,1845,537
"200503","945",764,1107,268
"200503","950",616,1001,319
"200503","952",771,1156,310
"200503","955",720,1248,425
"200503","965",886,1530,519
"200503","970",2841,4389,1340
"200503","975",565,815,204
"200503","977",279,422,129
"200504","",10853,16194,4245
"200504","905",685,998,248
"200504","907",681,912,194
"200504","910",563,785,175
"200504","913",1599,2205,493
"200504","915",3777,5307,1254
"200504","918",1763,2620,710
"200504","920",571,802,182
"200504","925",2967,4343,1150
"200504","930",2453,3707,1060
"200504","932",3337,4972,1384
"200504","933",46160,62440,13497
"200504","934",290,437,131
"200504","935",8612,11132,2118
"200504","936",263,368,85
"200504","937",1486,2398,783
"200504","938",3915,5752,1534
"200504","939",482,677,160
"200504","940",1172,1840,552
"200504","943",1598,2412,692
"200504","944",1211,1857,531
"200504","945",752,1089,265
"200504","950",615,1018,330
"200504","952",762,1153,312
"200504","955",704,1206,405
"200504","965",881,1521,516
"200504","970",2855,4376,1317
"200504","975",562,807,199
"200504","977",277,419,128
"200505","",10794,16002,4153
"200505","905",672,982,251
"200505","907",662,890,192
"200505","910",562,784,177
"200505","913",1570,2164,487
"200505","915",3727,5243,1235
"200505","918",1752,2584,697
"200505","920",574,810,186
"200505","925",2928,4253,1111
"200505","930",2428,3625,1015
"200505","932",3311,4885,1327
"200505","933",45655,61657,13271
"200505","934",281,427,131
"200505","935",8466,10929,2074
"200505","936",265,371,86
"200505","937",1486,2416,795
"200505","938",3857,5654,1505
"200505","939",483,687,173
"200505","940",1165,1828,553
"200505","943",1564,2350,663
"200505","944",1202,1825,512
"200505","945",743,1083,264
"200505","950",597,988,322
"200505","952",742,1113,295
"200505","955",723,1264,441
"200505","965",883,1532,526
"200505","970",2879,4419,1331
"200505","975",558,819,214
"200505","977",271,408,120
"200506","",10690,15761,4048
"200506","905",661,968,248
"200506","907",657,882,189
"200506","910",537,763,181
"200506","913",1559,2130,467
"200506","915",3690,5176,1220
"200506","918",1734,2546,678
"200506","920",568,803,185
"200506","925",2915,4229,1102
"200506","930",2441,3640,1017
"200506","932",3276,4847,1332
"200506","933",45255,60966,13054
"200506","934",279,431,137
"200506","935",8385,10840,2069
"200506","936",264,364,78
"200506","937",1463,2366,770
"200506","938",3815,5592,1488
"200506","939",469,652,152
"200506","940",1144,1772,525
"200506","943",1575,2360,668
"200506","944",1185,1825,527
"200506","945",725,1074,272
"200506","950",595,993,328
"200506","952",737,1111,304
"200506","955",723,1258,447
"200506","965",889,1566,550
"200506","970",2892,4440,1338
"200506","975",551,802,207
"200506","977",283,411,112
"200507","",10546,15560,4017
"200507","905",645,947,244
"200507","907",650,878,192
"200507","910",548,764,169
"200507","913",1526,2105,476
"200507","915",3673,5140,1205
"200507","918",1704,2488,654
"200507","920",540,783,187
"200507","925",2905,4202,1087
"200507","930",2425,3618,1014
"200507","932",3257,4829,1342
"200507","933",45077,60627,12946
"200507","934",262,401,125
"200507","935",8349,10834,2103
"200507","936",260,356,75
"200507","937",1448,2343,768
"200507","938",3789,5580,1509
"200507","939",458,648,159
"200507","940",1125,1719,496
"200507","943",1562,2351,674
"200507","944",1175,1791,516
"200507","945",720,1074,279
"200507","950",597,991,328
"200507","952",751,1140,316
"200507","955",738,1284,456
"200507","965",871,1558,561
"200507","970",2880,4406,1328
"200507","975",542,783,199
"200507","977",277,401,108
"200508","",10353,15200,3884
"200508","905",633,937,250
"200508","907",657,889,197
"200508","910",558,774,170
"200508","913",1521,2092,473
"200508","915",3663,5150,1222
"200508","918",1698,2480,650
"200508","920",542,778,184
"200508","925",2890,4149,1059
"200508","930",2406,3552,974
"200508","932",3250,4814,1334
"200508","933",44783,60089,12719
"200508","934",256,384,117
"200508","935",8267,10701,2053
"200508","936",255,348,70
"200508","937",1440,2311,741
"200508","938",3793,5547,1479
"200508","939",461,659,168
"200508","940",1111,1702,497
"200508","943",1559,2334,657
"200508","944",1134,1722,492
"200508","945",705,1051,275
"200508","950",582,964,320
"200508","952",740,1132,314
"200508","955",708,1239,443
"200508","965",873,1542,549
"200508","970",2822,4335,1315
"200508","975",530,758,185
"200508","977",270,388,105
"200509","",10345,15224,3896
"200509","905",653,976,264
"200509","907",650,870,185
"200509","910",575,811,187
"200509","913",1507,2064,451
"200509","915",3669,5128,1196
"200509","918",1670,2433,631
"200509","920",530,756,172
"200509","925",2887,4116,1036
"200509","930",2410,3574,991
"200509","932",3216,4749,1308
"200509","933",44616,59774,12584
"200509","934",256,383,116
"200509","935",8238,10590,1979
"200509","936",261,359,74
"200509","937",1460,2336,752
"200509","938",3723,5424,1437
"200509","939",448,632,153
"200509","940",1100,1684,489
"200509","943",1537,2274,624
"200509","944",1132,1722,491
"200509","945",696,1021,253
"200509","950",571,931,305
"200509","952",748,1125,304
"200509","955",622,1033,338
"200509","965",865,1512,533
"200509","970",2820,4306,1282
"200509","975",522,739,173
"200509","977",265,375,93
"200510","",10258,15053,3806
"200510","905",648,973,262
"200510","907",648,858,174
"200510","910",561,785,178
"200510","913",1473,2005,433
"200510","915",3653,5056,1142
"200510","918",1633,2361,594
"200510","920",515,737,169
"200510","925",2847,4029,992
"200510","930",2363,3504,978
"200510","932",3221,4710,1265
"200510","933",44250,58937,12181
"200510","934",258,380,111
"200510","935",8166,10449,1913
"200510","936",256,353,73
"200510","937",1419,2240,703
"200510","938",3654,5269,1357
"200510","939",434,614,151
"200510","940",1051,1594,449
"200510","943",1504,2210,595
"200510","944",1097,1646,453
"200510","945",675,982,240
"200510","950",560,901,284
"200510","952",755,1125,304
"200510","955",606,1004,328
"200510","965",856,1512,538
"200510","970",2800,4253,1254
"200510","975",509,722,170
"200510","977",259,365,90
"200511","",10326,15116,3791
"200511","905",659,983,259
"200511","907",657,864,173
"200511","910",543,767,177
"200511","913",1523,2078,444
"200511","915",3700,5127,1161
"200511","918",1634,2337,575
"200511","920",520,749,177
"200511","925",2839,4009,978
"200511","930",2353,3460,945
"200511","932",3263,4739,1245
"200511","933",44360,58850,11986
"200511","934",256,375,107
"200511","935",8158,10408,1881
"200511","936",253,351,73
"200511","937",1419,2239,700
"200511","938",3618,5191,1319
"200511","939",425,583,130
"200511","940",1059,1596,438
"200511","943",1489,2155,558
"200511","944",1104,1655,453
"200511","945",686,1008,254
"200511","950",559,888,271
"200511","952",758,1140,310
"200511","955",701,1201,411
"200511","965",865,1520,531
"200511","970",2799,4211,1211
